Student Name,Student ID,Major,Most Consistent Payment Day
Michael Taylor,SID42912,Medicine,13
Jessica Taylor,SID42913,Computer Science,20
James Hess,SID42914,Psychology,21
Beth Conner,SID42915,Engineering,9
Scott Hess,SID42916,Computer Science,28
Richard Guerra,SID42917,Engineering,12
Scott Guerra,SID42918,Medicine,25
Scott Guerra,SID42919,Psychology,24
Emily Harrison,SID42920,Physics,27
Richard Davis,SID42921,Engineering,15
Richard Johnson,SID42922,Physics,8
Jessica Davis,SID42923,Mathematics,23
Jessica Hess,SID42924,Computer Science,29
Daniel Harrison,SID42925,Mathematics,7
Emily Taylor,SID42926,Art,16
Jessica Smith,SID42927,Mathematics,17
Scott Harrison,SID42928,Computer Science,8
Lisa Guerra,SID42929,Mathematics,10
Sarah Davis,SID42930,Mathematics,21
Emily Davis,SID42931,Computer Science,13
Scott Davis,SID42932,Medicine,18
Lisa Conner,SID42933,Computer Science,20
Richard Davis,SID42934,Biology,16
Richard McLaughlin,SID42935,Art,17
Lisa Taylor,SID42936,Psychology,20
Daniel McLaughlin,SID42937,Physics,11
Jessica Davis,SID42938,Engineering,18
Jessica Taylor,SID42939,Medicine,3
Lisa Taylor,SID42940,Psychology,21
Lisa Guerra,SID42941,Computer Science,10
Michael Brown,SID42942,Computer Science,2
Sarah Guerra,SID42943,Biology,30
Richard Johnson,SID42944,Mathematics,3
Lisa Hess,SID42945,Computer Science,6
Jessica Guerra,SID42946,Psychology,22
Daniel Harrison,SID42947,Mathematics,9
Beth Hess,SID42948,Medicine,10
Daniel Harrison,SID42949,Art,28
Emily Hess,SID42950,Medicine,17
Michael Smith,SID42951,Physics,25
Sarah Brown,SID42952,Mathematics,26
Beth Brown,SID42953,Computer Science,7
Scott McLaughlin,SID42954,Medicine,24
Lisa Hess,SID42955,Computer Science,8
Sarah Guerra,SID42956,Biology,5
Richard Harrison,SID42957,Medicine,3
Richard Taylor,SID42958,Medicine,2
Scott Johnson,SID42959,Engineering,7
Sarah Hess,SID42960,Medicine,13
Jessica Taylor,SID42961,Mathematics,13
James Davis,SID42962,Biology,4
Michael McLaughlin,SID42963,Mathematics,29
Lisa Harrison,SID42964,Engineering,24
Jessica Conner,SID42965,Art,4
Sarah Johnson,SID42966,Engineering,5
James Hess,SID42967,Art,20
Scott Guerra,SID42968,Biology,4
Lisa Hess,SID42969,Biology,6
Daniel Brown,SID42970,Physics,4
Daniel Hess,SID42971,Biology,3
Sarah Hess,SID42972,Mathematics,30
Daniel Hess,SID42973,Mathematics,28
Daniel Smith,SID42974,Biology,22
Beth Conner,SID42975,Engineering,24
James Guerra,SID42976,Medicine,19
Sarah Smith,SID42977,Medicine,5
Sarah Davis,SID42978,Computer Science,8
Beth Guerra,SID42979,Biology,14
Jessica Harrison,SID42980,Mathematics,12
Scott Guerra,SID42981,Mathematics,25
Daniel Harrison,SID42982,Engineering,7
Jessica Guerra,SID42983,Medicine,6
Jessica Smith,SID42984,Mathematics,1
Jessica Smith,SID42985,Psychology,4
Daniel Davis,SID42986,Psychology,10
Beth Smith,SID42987,Art,18
Daniel Guerra,SID42988,Physics,29
James Smith,SID42989,Psychology,5
Beth Guerra,SID42990,Engineering,8
Beth Smith,SID42991,Engineering,21
Scott Brown,SID42992,Mathematics,19
Richard Conner,SID42993,Art,30
Lisa Smith,SID42994,Medicine,23
Scott Guerra,SID42995,Biology,10
Scott McLaughlin,SID42996,Physics,16
James Hess,SID42997,Psychology,30
Emily Conner,SID42998,Biology,26
Sarah Taylor,SID42999,Physics,3
Lisa Harrison,SID43000,Art,5
Daniel Harrison,SID43001,Medicine,4
Lisa Davis,SID43002,Biology,19
Scott Johnson,SID43003,Mathematics,28
Jessica Hess,SID43004,Biology,12
Emily McLaughlin,SID43005,Computer Science,14
James Conner,SID43006,Medicine,10
Sarah Harrison,SID43007,Biology,24
James Smith,SID43008,Computer Science,18
Emily Guerra,SID43009,Engineering,1
Daniel Harrison,SID43010,Computer Science,4
James Brown,SID43011,Mathematics,12
Beth Smith,SID43012,Psychology,2
Daniel Conner,SID43013,Engineering,24
Michael Taylor,SID43014,Computer Science,10
Sarah Harrison,SID43015,Mathematics,15
Richard Harrison,SID43016,Psychology,8
Richard Hess,SID43017,Psychology,23
Emily Brown,SID43018,Medicine,15
Emily Taylor,SID43019,Engineering,25
Lisa Johnson,SID43020,Physics,5
Emily Harrison,SID43021,Computer Science,10
Sarah Smith,SID43022,Art,7
Daniel Hess,SID43023,Psychology,5
Jessica Guerra,SID43024,Art,3
Lisa Guerra,SID43025,Physics,17
Jessica Taylor,SID43026,Computer Science,2
Richard Guerra,SID43027,Mathematics,2
Richard Smith,SID43028,Art,9
Daniel McLaughlin,SID43029,Mathematics,7
Michael Harrison,SID43030,Computer Science,30
Emily Taylor,SID43031,Engineering,5
Michael Johnson,SID43032,Medicine,26
Emily Conner,SID43033,Medicine,9
Emily Hess,SID43034,Physics,14
Beth Taylor,SID43035,Mathematics,20
Sarah Johnson,SID43036,Engineering,11
Beth Smith,SID43037,Computer Science,13
Lisa Smith,SID43038,Physics,30
Richard McLaughlin,SID43039,Engineering,4
Lisa McLaughlin,SID43040,Psychology,7
Beth Brown,SID43041,Art,25
Daniel Conner,SID43042,Biology,1
Emily Smith,SID43043,Computer Science,2
Beth Smith,SID43044,Psychology,4
Sarah Brown,SID43045,Biology,5
Lisa Davis,SID43046,Biology,18
Daniel Smith,SID43047,Medicine,12
Daniel Hess,SID43048,Medicine,19
Lisa Davis,SID43049,Mathematics,11
Beth Johnson,SID43050,Mathematics,26
Scott Guerra,SID43051,Art,27
Sarah Harrison,SID43052,Medicine,14
Scott Guerra,SID43053,Psychology,22
Sarah Davis,SID43054,Art,15
Emily Johnson,SID43055,Computer Science,17
Michael Johnson,SID43056,Medicine,6
Jessica Smith,SID43057,Engineering,2
Daniel Davis,SID43058,Physics,20
James Conner,SID43059,Psychology,7
Sarah McLaughlin,SID43060,Biology,21
James Guerra,SID43061,Computer Science,6
Richard McLaughlin,SID43062,Art,22
Lisa Guerra,SID43063,Engineering,13
Beth Taylor,SID43064,Physics,10
Sarah Brown,SID43065,Engineering,2
Richard Conner,SID43066,Computer Science,6
Jessica Taylor,SID43067,Biology,21
Beth Smith,SID43068,Medicine,13
Scott Guerra,SID43069,Medicine,8
Emily Taylor,SID43070,Biology,28
Scott Smith,SID43071,Biology,15
Michael McLaughlin,SID43072,Psychology,6
Jessica Brown,SID43073,Physics,22
James Davis,SID43074,Biology,4
Daniel Brown,SID43075,Medicine,10
Richard Davis,SID43076,Biology,9
Scott Taylor,SID43077,Psychology,26
Scott Smith,SID43078,Psychology,18
Jessica Harrison,SID43079,Art,20
Richard Brown,SID43080,Medicine,4
Sarah Guerra,SID43081,Art,16
Sarah Harrison,SID43082,Engineering,8
Michael Johnson,SID43083,Physics,6
Scott Davis,SID43084,Biology,16
Lisa Conner,SID43085,Physics,30
Scott Smith,SID43086,Medicine,11
Jessica McLaughlin,SID43087,Biology,1
Beth Conner,SID43088,Computer Science,28
Daniel McLaughlin,SID43089,Engineering,27
Scott Johnson,SID43090,Art,18
Sarah McLaughlin,SID43091,Engineering,4
Scott Guerra,SID43092,Medicine,18
Daniel Brown,SID43093,Mathematics,10
James McLaughlin,SID43094,Computer Science,17
Scott McLaughlin,SID43095,Computer Science,6
Beth Guerra,SID43096,Computer Science,21
Lisa Smith,SID43097,Computer Science,11
Lisa McLaughlin,SID43098,Computer Science,15
Michael Brown,SID43099,Mathematics,19
Emily Davis,SID43100,Mathematics,29
Richard Harrison,SID43101,Medicine,16
Lisa Conner,SID43102,Physics,2
Emily Hess,SID43103,Biology,30
Michael Conner,SID43104,Engineering,24
Richard Harrison,SID43105,Medicine,3
Michael Brown,SID43106,Art,16
Sarah Taylor,SID43107,Psychology,15
Richard Davis,SID43108,Art,16
Sarah Conner,SID43109,Engineering,20
Michael McLaughlin,SID43110,Biology,13
Lisa Johnson,SID43111,Mathematics,6
Jessica Smith,SID43112,Psychology,10
Sarah Taylor,SID43113,Mathematics,4
Emily Harrison,SID43114,Biology,10
Michael Johnson,SID43115,Psychology,24
Daniel Johnson,SID43116,Medicine,21
Emily Taylor,SID43117,Mathematics,16
Beth Taylor,SID43118,Biology,24
Sarah Brown,SID43119,Computer Science,17
Daniel Hess,SID43120,Psychology,9
Scott Conner,SID43121,Physics,27
Emily Guerra,SID43122,Medicine,19
Richard Brown,SID43123,Engineering,4
Lisa McLaughlin,SID43124,Art,3
Jessica Taylor,SID43125,Computer Science,8
Lisa Harrison,SID43126,Biology,7
Richard Taylor,SID43127,Physics,7
Michael McLaughlin,SID43128,Computer Science,30
Richard Davis,SID43129,Computer Science,22
Michael Conner,SID43130,Mathematics,19
Michael Conner,SID43131,Engineering,1
James McLaughlin,SID43132,Computer Science,3
Daniel Taylor,SID43133,Engineering,13
Lisa McLaughlin,SID43134,Engineering,24
Jessica McLaughlin,SID43135,Psychology,24
Jessica Taylor,SID43136,Psychology,2
James Taylor,SID43137,Mathematics,30
Scott Smith,SID43138,Biology,1
Sarah Conner,SID43139,Biology,16
Michael Taylor,SID43140,Physics,25
Daniel Smith,SID43141,Psychology,8
Michael Smith,SID43142,Mathematics,1
Daniel Guerra,SID43143,Biology,28
Sarah Hess,SID43144,Physics,8
Jessica Johnson,SID43145,Biology,1
Sarah Smith,SID43146,Computer Science,16
Jessica Harrison,SID43147,Art,23
Emily Guerra,SID43148,Art,16
Sarah Taylor,SID43149,Psychology,17
Michael Guerra,SID43150,Computer Science,29
Lisa Davis,SID43151,Physics,27
Beth Davis,SID43152,Physics,25
Beth Harrison,SID43153,Art,11
Emily Smith,SID43154,Biology,12
James Davis,SID43155,Medicine,14
Richard McLaughlin,SID43156,Psychology,28
Daniel Brown,SID43157,Engineering,23
Lisa Taylor,SID43158,Engineering,9
Lisa Harrison,SID43159,Mathematics,7
Jessica Taylor,SID43160,Engineering,22
Jessica McLaughlin,SID43161,Mathematics,3
Daniel Taylor,SID43162,Biology,22
James Conner,SID43163,Art,12
Jessica Hess,SID43164,Engineering,13
Michael Conner,SID43165,Engineering,30
Sarah Harrison,SID43166,Physics,21
Emily Conner,SID43167,Mathematics,21
Richard Taylor,SID43168,Mathematics,25
Beth Taylor,SID43169,Computer Science,4
Lisa Harrison,SID43170,Physics,2
Jessica Conner,SID43171,Art,26
Sarah Conner,SID43172,Engineering,21
Michael Taylor,SID43173,Computer Science,18
Jessica McLaughlin,SID43174,Psychology,19
Lisa Davis,SID43175,Mathematics,8
Emily Harrison,SID43176,Mathematics,24
Beth Davis,SID43177,Computer Science,25
Emily McLaughlin,SID43178,Computer Science,8
Scott Hess,SID43179,Biology,18
Scott Davis,SID43180,Physics,27
Lisa Davis,SID43181,Computer Science,25
Daniel Smith,SID43182,Art,24
Jessica Guerra,SID43183,Psychology,11
James Conner,SID43184,Medicine,13
Jessica Brown,SID43185,Psychology,7
Richard Conner,SID43186,Medicine,5
Daniel Smith,SID43187,Medicine,14
Sarah Johnson,SID43188,Computer Science,21
Lisa Taylor,SID43189,Engineering,14
Beth Smith,SID43190,Mathematics,26
Emily Johnson,SID43191,Computer Science,12
James Hess,SID43192,Physics,18
Emily Johnson,SID43193,Mathematics,6
Daniel Johnson,SID43194,Art,5
Jessica Johnson,SID43195,Engineering,29
Sarah Conner,SID43196,Medicine,6
James Brown,SID43197,Physics,11
Sarah Harrison,SID43198,Biology,21
Sarah McLaughlin,SID43199,Art,7
Emily Davis,SID43200,Mathematics,18
Daniel Davis,SID43201,Physics,12
Scott Guerra,SID43202,Psychology,8
Daniel Johnson,SID43203,Medicine,7
Richard Taylor,SID43204,Medicine,17
Scott Guerra,SID43205,Biology,19
Jessica Johnson,SID43206,Psychology,7
Michael Hess,SID43207,Computer Science,27
Emily Guerra,SID43208,Medicine,11
Richard Johnson,SID43209,Medicine,15
Jessica Smith,SID43210,Computer Science,29
Richard McLaughlin,SID43211,Engineering,21
Lisa Davis,SID43212,Engineering,30
James Taylor,SID43213,Engineering,17
Sarah Johnson,SID43214,Engineering,18
Sarah Johnson,SID43215,Mathematics,13
James Conner,SID43216,Engineering,17
Sarah McLaughlin,SID43217,Physics,18
Lisa Johnson,SID43218,Medicine,21
Beth Davis,SID43219,Physics,27
Richard Brown,SID43220,Engineering,26
Lisa Harrison,SID43221,Biology,27
Sarah Harrison,SID43222,Medicine,19
James Harrison,SID43223,Medicine,20
Beth Johnson,SID43224,Physics,13
Emily Davis,SID43225,Biology,12
James Guerra,SID43226,Mathematics,12
Lisa Guerra,SID43227,Biology,8
Daniel Brown,SID43228,Art,9
Daniel McLaughlin,SID43229,Medicine,16
James Davis,SID43230,Art,18
Emily McLaughlin,SID43231,Medicine,25
Scott Smith,SID43232,Biology,27
Beth Brown,SID43233,Psychology,21
Daniel Hess,SID43234,Psychology,19
Lisa McLaughlin,SID43235,Physics,17
Richard Conner,SID43236,Mathematics,2
James Conner,SID43237,Biology,28
Emily Brown,SID43238,Biology,12
Daniel Smith,SID43239,Biology,13
Beth Johnson,SID43240,Psychology,7
Emily Taylor,SID43241,Computer Science,14
Michael Harrison,SID43242,Engineering,21
Emily Davis,SID43243,Psychology,8
Richard Guerra,SID43244,Psychology,2
Daniel Guerra,SID43245,Physics,20
James Harrison,SID43246,Computer Science,17
Lisa Harrison,SID43247,Medicine,15
James Johnson,SID43248,Physics,11
Sarah Conner,SID43249,Physics,11
Michael Davis,SID43250,Engineering,13
Lisa Hess,SID43251,Medicine,10
Emily Brown,SID43252,Computer Science,13
Jessica Brown,SID43253,Art,5
Scott Harrison,SID43254,Biology,8
Jessica Smith,SID43255,Computer Science,14
Emily Smith,SID43256,Psychology,29
Jessica Smith,SID43257,Medicine,10
Richard Guerra,SID43258,Engineering,23
Lisa Taylor,SID43259,Medicine,2
Beth Guerra,SID43260,Physics,16
Lisa Brown,SID43261,Psychology,3
Lisa Johnson,SID43262,Medicine,6
Sarah Conner,SID43263,Art,13
Beth Harrison,SID43264,Medicine,28
Scott Smith,SID43265,Computer Science,9
Lisa Conner,SID43266,Art,6
Daniel Davis,SID43267,Psychology,25
Richard Guerra,SID43268,Biology,4
James Hess,SID43269,Psychology,26
Richard Brown,SID43270,Psychology,13
Richard Taylor,SID43271,Biology,17
Sarah McLaughlin,SID43272,Engineering,21
Emily Taylor,SID43273,Computer Science,4
Emily Harrison,SID43274,Art,9
Beth Davis,SID43275,Psychology,13
Sarah McLaughlin,SID43276,Engineering,5
Emily Johnson,SID43277,Psychology,24
Scott Harrison,SID43278,Engineering,7
Sarah Brown,SID43279,Medicine,20
Richard Davis,SID43280,Physics,22
Jessica Harrison,SID43281,Computer Science,3
Daniel Brown,SID43282,Medicine,26
Emily Guerra,SID43283,Engineering,2
James Guerra,SID43284,Art,17
Lisa Smith,SID43285,Mathematics,21
Jessica Taylor,SID43286,Art,14
Beth Hess,SID43287,Psychology,19
Emily Taylor,SID43288,Physics,29
Beth Harrison,SID43289,Physics,5
Lisa Hess,SID43290,Computer Science,23
James Hess,SID43291,Biology,10
Jessica Johnson,SID43292,Biology,4
Lisa Smith,SID43293,Medicine,12
James Harrison,SID43294,Biology,8
Beth Hess,SID43295,Computer Science,21
James Davis,SID43296,Engineering,20
Daniel Conner,SID43297,Medicine,2
Richard Brown,SID43298,Psychology,15
James Hess,SID43299,Psychology,14
Daniel Guerra,SID43300,Engineering,6
Jessica Taylor,SID43301,Biology,3
Lisa Conner,SID43302,Medicine,25
James Brown,SID43303,Computer Science,16
Sarah Conner,SID43304,Engineering,9
Beth Hess,SID43305,Mathematics,22
Jessica Conner,SID43306,Biology,12
Daniel Smith,SID43307,Engineering,3
Daniel Harrison,SID43308,Medicine,6
Richard McLaughlin,SID43309,Physics,30
Richard Brown,SID43310,Art,24
Michael Johnson,SID43311,Art,8
Daniel Harrison,SID43312,Mathematics,3
Emily Taylor,SID43313,Psychology,15
Emily Taylor,SID43314,Biology,15
Sarah Johnson,SID43315,Physics,8
Lisa Hess,SID43316,Physics,18
James Brown,SID43317,Mathematics,5
Michael McLaughlin,SID43318,Psychology,27
Daniel McLaughlin,SID43319,Computer Science,1
Lisa McLaughlin,SID43320,Biology,4
Daniel Brown,SID43321,Art,7
Scott Smith,SID43322,Mathematics,24
Beth Harrison,SID43323,Physics,10
Jessica Hess,SID43324,Engineering,16
Richard Harrison,SID43325,Psychology,16
Emily Hess,SID43326,Medicine,17
Daniel McLaughlin,SID43327,Engineering,8
Jessica Taylor,SID43328,Biology,6
Jessica McLaughlin,SID43329,Mathematics,13
Richard Conner,SID43330,Mathematics,10
Scott Smith,SID43331,Art,13
James McLaughlin,SID43332,Physics,26
Michael Guerra,SID43333,Mathematics,6
Richard Davis,SID43334,Medicine,19
Richard Johnson,SID43335,Medicine,13
Michael Hess,SID43336,Biology,15
Sarah Brown,SID43337,Engineering,18
James Johnson,SID43338,Mathematics,18
Lisa Taylor,SID43339,Mathematics,22
Richard McLaughlin,SID43340,Physics,22
Emily Conner,SID43341,Computer Science,27
Daniel Harrison,SID43342,Biology,3
Emily McLaughlin,SID43343,Physics,1
Lisa Davis,SID43344,Physics,12
Daniel Davis,SID43345,Art,18
Beth Taylor,SID43346,Physics,18
Richard Davis,SID43347,Psychology,14
Scott Smith,SID43348,Biology,15
James Conner,SID43349,Biology,16
Beth Guerra,SID43350,Psychology,16
Jessica Hess,SID43351,Biology,27
Michael Harrison,SID43352,Biology,13
Emily Brown,SID43353,Psychology,16
Beth McLaughlin,SID43354,Biology,14
Lisa Johnson,SID43355,Computer Science,1
Richard McLaughlin,SID43356,Physics,30
Emily Johnson,SID43357,Medicine,7
Beth Brown,SID43358,Engineering,18
Lisa Harrison,SID43359,Mathematics,18
Lisa Davis,SID43360,Biology,19
James Taylor,SID43361,Computer Science,23
Richard Guerra,SID43362,Medicine,6
Michael Guerra,SID43363,Medicine,17
Richard McLaughlin,SID43364,Art,21
Beth Guerra,SID43365,Biology,13
Scott Davis,SID43366,Medicine,29
Beth Conner,SID43367,Engineering,28
Michael Hess,SID43368,Biology,29
James Smith,SID43369,Art,20
Beth Conner,SID43370,Psychology,10
Jessica Harrison,SID43371,Biology,15
Richard McLaughlin,SID43372,Physics,20
Emily Johnson,SID43373,Psychology,8
Lisa Harrison,SID43374,Medicine,16
Daniel Harrison,SID43375,Engineering,30
Jessica Brown,SID43376,Physics,29
Lisa Hess,SID43377,Art,10
James Taylor,SID43378,Engineering,28
Scott Johnson,SID43379,Mathematics,14
Sarah Davis,SID43380,Medicine,24
Daniel Conner,SID43381,Art,13
Richard Guerra,SID43382,Engineering,23
James Hess,SID43383,Mathematics,1
Richard Davis,SID43384,Biology,25
James Guerra,SID43385,Biology,14
Richard Brown,SID43386,Computer Science,22
Michael Brown,SID43387,Psychology,5
Richard Guerra,SID43388,Computer Science,3
Michael Guerra,SID43389,Biology,15
Jessica Smith,SID43390,Physics,14
Sarah Harrison,SID43391,Psychology,17
Scott Hess,SID43392,Engineering,8
Sarah Harrison,SID43393,Mathematics,2
Daniel Guerra,SID43394,Engineering,20
James Hess,SID43395,Physics,7
Daniel Harrison,SID43396,Biology,4
Sarah Brown,SID43397,Art,6
Richard Harrison,SID43398,Art,19
Sarah Brown,SID43399,Biology,12
Michael Harrison,SID43400,Psychology,22
Michael Davis,SID43401,Biology,5
Beth Johnson,SID43402,Medicine,1
Michael Smith,SID43403,Medicine,20
Richard Conner,SID43404,Psychology,20
Michael Smith,SID43405,Biology,16
Jessica Conner,SID43406,Medicine,27
James Johnson,SID43407,Physics,26
James Smith,SID43408,Physics,22
Lisa Harrison,SID43409,Engineering,12
Jessica Guerra,SID43410,Psychology,24
Beth Harrison,SID43411,Physics,22
James Johnson,SID43412,Physics,3
Michael Johnson,SID43413,Mathematics,12
Sarah McLaughlin,SID43414,Medicine,13
Richard Brown,SID43415,Engineering,16
Emily Smith,SID43416,Art,26
Sarah Hess,SID43417,Biology,28
Lisa Johnson,SID43418,Mathematics,19
James Johnson,SID43419,Engineering,5
James Davis,SID43420,Art,30
James Brown,SID43421,Psychology,20
Michael Hess,SID43422,Computer Science,30
Richard Harrison,SID43423,Mathematics,24
Beth Taylor,SID43424,Psychology,30
Beth Smith,SID43425,Physics,22
Daniel Harrison,SID43426,Physics,13
Beth Guerra,SID43427,Computer Science,17
Jessica Davis,SID43428,Psychology,6
Sarah Brown,SID43429,Engineering,22
Jessica McLaughlin,SID43430,Art,17
Lisa Guerra,SID43431,Computer Science,8
Lisa Davis,SID43432,Medicine,7
Beth Conner,SID43433,Biology,28
Daniel Davis,SID43434,Physics,24
Sarah Conner,SID43435,Computer Science,30
Michael Davis,SID43436,Art,20
Michael Harrison,SID43437,Engineering,9
Jessica Hess,SID43438,Physics,19
Jessica Conner,SID43439,Art,26
Jessica Hess,SID43440,Psychology,6
Sarah Brown,SID43441,Physics,29
Beth Davis,SID43442,Mathematics,10
Daniel Brown,SID43443,Art,18
Emily McLaughlin,SID43444,Mathematics,6
Daniel Harrison,SID43445,Engineering,28
Jessica Brown,SID43446,Physics,9
James Guerra,SID43447,Medicine,25
Daniel Johnson,SID43448,Computer Science,16
Daniel Guerra,SID43449,Mathematics,29
James Guerra,SID43450,Mathematics,5
Scott Johnson,SID43451,Mathematics,1
Emily Guerra,SID43452,Physics,28
Emily Johnson,SID43453,Medicine,21
Sarah Brown,SID43454,Engineering,1
James Hess,SID43455,Biology,25
Scott Guerra,SID43456,Biology,8
Michael Guerra,SID43457,Art,18
Sarah Guerra,SID43458,Mathematics,8
Michael Smith,SID43459,Medicine,21
Emily Brown,SID43460,Medicine,1
Scott Conner,SID43461,Physics,27
Jessica Brown,SID43462,Physics,25
Sarah Johnson,SID43463,Biology,14
Michael Harrison,SID43464,Psychology,22
Scott Conner,SID43465,Medicine,4
Michael Davis,SID43466,Art,3
Daniel Taylor,SID43467,Biology,8
Jessica Conner,SID43468,Computer Science,7
